tip	date	distance	residual
Reunion_EPI_ISL_19902470_2024-12-04	2024.9234972677596	0.020575200778049703	-1.400299415476522E-4
Reunion_EPI_ISL_19902443_2024-11-25	2024.8989071038252	0.020575200778049703	-1.293192059317813E-4
Reunion_EPI_ISL_19902326_2025-02-19	2025.1342465753426	0.020575200778049703	-2.318259995484559E-4
Reunion_EPI_ISL_19902319_2024-11-23	2024.8934426229507	0.020575200778049703	-1.2693904246146442E-4
Reunion_EPI_ISL_19902414_2024-12-27	2024.9863387978141	0.020575200778049703	-1.6740182145518617E-4
Reunion_EPI_ISL_19902416_2024-12-18	2024.9617486338798	0.020575200778049703	-1.5669108583920427E-4
Reunion_EPI_ISL_19902427_2025-01-31	2025.0821917808219	0.020575200778049703	-2.0915249712110534E-4
Reunion_EPI_ISL_19902323_2025-02-15	2025.123287671233	0.020575200778049703	-2.2705263061633535E-4
Reunion_EPI_ISL_19902321_2024-10-25	2024.8142076502731	0.020575200778049703	-9.242667214331285E-5
Reunion_EPI_ISL_19902405_2025-01-07	2025.0164383561644	0.020575200778049703	-1.8051228352882615E-4
Reunion_EPI_ISL_19902328_2024-09-12	2024.6967213114754	0.020575200778049703	-4.125315753372022E-5
Mauritius_36503_REUNION_IMPORTED_2025-03-27	2025.2328767123288	0.020667341478049703	-1.8264561993687478E-4
Reunion_EPI_ISL_19902280_2025-04-14	2025.282191780822	0.0208474250780497	-2.4042180131085555E-5
Reunion_EPI_ISL_19902289_2024-12-13	2024.948087431694	0.0206724936780497	-5.3447777163637133E-5
Reunion_EPI_ISL_19902425_2025-01-15	2025.0383561643835	0.0206724936780497	-9.276612139284823E-5
Reunion_EPI_ISL_19902403_2025-01-08	2025.0191780821917	0.020672677978049704	-8.422842576185502E-5
Mauritius_38080_BLACK-RIVER_LOCAL_2025-04-06	2025.2602739726028	0.020852369878049705	-9.550642266951959E-6
Mauritius_45332_LOCAL_2025-04-21	2025.3013698630136	0.0206755916780497	-2.0422897576207605E-4
Mauritius_45420_FLACQ_LOCAL_2025-04-21	2025.3013698630136	0.0206655456780497	-2.1427497576207571E-4
Reunion_EPI_ISL_19902382_2024-12-18	2024.9617486338798	0.020667352478049704	-6.453938583920321E-5
Mauritius_45920_2025-04-24	2025.309589041096	0.020854031878049704	-2.9368802461161858E-5
Mauritius_39088_PAMPLEMOUSSES_LOCAL_2025-04-10	2025.2712328767122	0.020760910878049703	-1.0578301119896355E-4
Mauritius_39212_RODRIGUES_RODRIGUES_2025-04-13	2025.2794520547945	0.020672934078049703	-1.9733983789805426E-4
Reunion_EPI_ISL_19902308_2025-02-08	2025.1041095890412	0.020672073178049706	-1.2182683498523222E-4
Reunion_EPI_ISL_19902417_2025-01-20	2025.0520547945205	0.020672073178049706	-9.915333255799269E-5
Reunion_EPI_ISL_19902399_2025-02-25	2025.150684931507	0.020672163578049706	-1.420232529465229E-4
Reunion_EPI_ISL_19902411_2025-01-30	2025.0794520547945	0.020847255678049702	6.409574511192367E-5
Mauritius_36519_LOCAL_2025-03-27	2025.2328767123288	0.020774136578049704	-7.585051993687364E-5
Reunion_EPI_ISL_19902354_2025-01-06	2025.013698630137	0.020774136578049704	1.9616858704205042E-5
Reunion_EPI_ISL_19902419_2024-12-27	2024.9863387978141	0.020774136578049704	3.153397854481488E-5
Reunion_EPI_ISL_19902400_2025-02-08	2025.1041095890412	0.020774136578049704	-1.9763434985234363E-5
Mayotte_EPI_ISL_19902273_2025-04-10	2025.2712328767122	0.020774136578049704	-9.255731119896249E-5
Mayotte_EPI_ISL_19902270_2025-04-11	2025.2739726027398	0.020774136578049704	-9.375065343210365E-5
Mauritius_37370_PLAINEWILHEMS_LOCAL_2025-04-02	2025.2493150684932	0.021058774378049705	2.016272266650576E-4
Mauritius_45217_BLACK-RIVER_LOCAL_2025-04-18	2025.2931506849316	0.020776899378049704	-9.934124906309239E-5
Reunion_EPI_ISL_19902282_2025-04-07	2025.2630136986302	0.0208628359780497	-2.778844999870578E-7
Mauritius_36977_PLAINEWILHEMS_LOCAL_2025-03-30	2025.2410958904109	0.020861850378049704	8.283253364146925E-6
Mauritius_37574_PAMPLEMOUSSES_LOCAL_2025-04-02	2025.2493150684932	0.020866778778049704	9.631626665056181E-6
Mauritius_45095_PAMPLEMOUSSES_LOCAL_2025-04-18	2025.2931506849316	0.020866778778049704	-9.461849063092942E-6
Mauritius_37788_PAMPLEMOUSSES_LOCAL_2025-04-04	2025.2547945205479	0.020957475678049703	9.794184219910629E-5
Mauritius_45678_PAMPLEMOUSSES_LOCAL_2025-04-22	2025.304109589041	0.020957523178049706	7.650918200489965E-5
Mauritius_45318_RIVIEREDUREMPART_LOCAL_2025-04-20	2025.2986301369863	0.0209558331780497	7.720586647084332E-5
Mauritius_39731_BLACK-RIVER_LOCAL_2025-04-18	2025.2931506849316	0.020864482178049704	-1.1758449063092868E-5
Reunion_EPI_ISL_19902307_2025-03-05	2025.172602739726	0.020864473378049704	4.0739809189456466E-5
Reunion_EPI_ISL_19902468_2025-03-15	2025.2	0.0209506406780497	1.1497368685926129E-4
Reunion_EPI_ISL_19902422_2025-03-20	2025.213698630137	0.0208556780780497	1.404437569422351E-5
Reunion_EPI_ISL_19902407_2025-03-19	2025.2109589041097	0.020855455378049705	1.5015017927257068E-5
Reunion_EPI_ISL_19902409_2025-03-05	2025.172602739726	0.0208554800780497	3.174650918945365E-5
Mauritius_38776_RIVIEREDUREMPART_LOCAL_2025-04-10	2025.2712328767122	0.020769574178049706	-9.711971119896051E-5
Mayotte_EPI_ISL_19902275_2025-03-27	2025.2328767123288	0.020857057978049702	7.070880063124452E-6
Reunion_EPI_ISL_19902279_2025-02-26	2025.1534246575343	0.020772521878049705	-4.285829517944317E-5
Reunion_EPI_ISL_19902432_2025-01-24	2025.0630136986301	0.020772521878049705	-3.478001490003768E-6
Reunion_EPI_ISL_19902420_2025-02-19	2025.1342465753426	0.0207725065780497	-3.452019954845731E-5
Reunion_EPI_ISL_19902394_2025-03-07	2025.1780821917807	0.020950306378049705	1.2418612472350765E-4
Reunion_EPI_ISL_19902433_2025-02-17	2025.1287671232876	0.021037798878049706	2.331587849177183E-4
Mauritius_45972_2025-04-25	2025.3123287671233	0.0215948799780497	7.102859553058047E-4
Reunion_EPI_ISL_19902336_2025-03-27	2025.2328767123288	0.021137557478049705	2.875703800631277E-4
Reunion_EPI_ISL_19902359_2025-03-14	2025.1972602739727	0.0210440007780497	2.0952712909229343E-4
Reunion_EPI_ISL_19902467_2025-02-25	2025.150684931507	0.0208641114780497	4.9924647053473103E-5
Reunion_EPI_ISL_19902397_2025-03-12	2025.1917808219177	0.020860299978049703	2.8213013558354982E-5
Reunion_EPI_ISL_19902370_2025-01-13	2025.0328767123287	0.020949482178049705	1.8660906307310654E-4
Reunion_EPI_ISL_19902378_2025-02-10	2025.109589041096	0.0207705039780497	-2.578271945129912E-5
Mauritius_38628_RIVIEREDUREMPART_LOCAL_2025-04-10	2025.2712328767122	0.0208571483780497	-9.545511198964796E-6
Reunion_EPI_ISL_19902312_2025-03-22	2025.2191780821918	0.020767246878049705	-7.67735087717214E-5
Reunion_EPI_ISL_19902299_2025-03-09	2025.1835616438357	0.0207658354780497	-6.26714597426678E-5
Reunion_EPI_ISL_19902391_2025-04-12	2025.2767123287672	0.020762671578049702	-1.0640899566502493E-4
Mauritius_37988_BLACK-RIVER_LOCAL_2025-04-04	2025.2547945205479	0.0208672790780497	7.745242199104496E-6
Mauritius_38408_PAMPLEMOUSSES_RODRIGUES_2025-04-07	2025.2630136986302	0.0208696498780497	6.5360155000124265E-6
Mauritius_45147_FLACQ_LOCAL_2025-04-19	2025.295890410959	0.0208696498780497	-7.784091296127171E-6
Reunion_EPI_ISL_19902349_2025-03-26	2025.2301369863014	0.0208646913780497	1.5897622296152936E-5
Reunion_EPI_ISL_19902306_2025-04-06	2025.2602739726028	0.021224598678049704	3.6267815773304707E-4
Reunion_EPI_ISL_19902347_2025-04-14	2025.282191780822	0.0209548478780497	8.33806198689141E-5
Reunion_EPI_ISL_19902317_2025-02-09	2025.1068493150685	0.020952443778049702	1.5735042278173378E-4
Reunion_EPI_ISL_19902381_2025-03-07	2025.1780821917807	0.020862462578049704	3.6342324723506736E-5
Reunion_EPI_ISL_19902284_2025-01-19	2025.0493150684931	0.020770301678049705	2.6850967503599943E-7
Reunion_EPI_ISL_19902458_2025-04-02	2025.2493150684932	0.020770301678049705	-8.684547333494275E-5
Reunion_EPI_ISL_19902356_2025-01-14	2025.035616438356	0.020770301678049705	6.2352208400756615E-6
Reunion_EPI_ISL_19902352_2025-02-18	2025.131506849315	0.020770301678049705	-3.5531757315312995E-5
Reunion_EPI_ISL_19902374_2025-02-24	2025.1479452054793	0.020770301678049705	-4.2691810713382794E-5
Reunion_EPI_ISL_19902304_2025-02-20	2025.13698630137	0.020770301678049705	-3.791844178137327E-5
Reunion_EPI_ISL_19902375_2025-02-10	2025.109589041096	0.020770301678049705	-2.5985019451293945E-5
Reunion_EPI_ISL_19902297_2025-02-05	2025.0958904109589	0.020770477378049705	-1.984260828614276E-5
Reunion_EPI_ISL_19902379_2025-01-28	2025.0739726027398	0.0208587925780497	7.801932957787056E-5
Reunion_EPI_ISL_19902415_2025-03-31	2025.2438356164384	0.0208541755780497	-5.848888688861353E-7
Reunion_EPI_ISL_19902361_2025-03-30	2025.2410958904109	0.020763518978049705	-9.004814663585159E-5
Mayotte_EPI_ISL_19902459_2025-04-12	2025.2767123287672	0.020675261978049704	-1.9381859566502263E-4
Reunion_EPI_ISL_19902408_2025-03-01	2025.1616438356164	0.020765148278049705	-5.3811921878421654E-5
Reunion_EPI_ISL_19902436_2025-03-31	2025.2438356164384	0.020765136878049706	-8.962358886888122E-5
Mauritius_39529_PORT-LOUIS_LOCAL_2025-04-16	2025.2876712328766	0.0208558573780497	-1.799656459703508E-5
Mayotte_EPI_ISL_19902271_2025-04-11	2025.2739726027398	0.020769443078049704	-9.844415343210344E-5
Reunion_EPI_ISL_19902466_2025-03-24	2025.2246575342465	0.0207695367780497	-7.687029323778793E-5
Reunion_EPI_ISL_19902316_2025-04-06	2025.2602739726028	0.0208571741780497	-4.746342266957748E-6
Reunion_EPI_ISL_19902369_2025-03-21	2025.2164383561644	0.0208571748780497	1.4347833461193782E-5
Reunion_EPI_ISL_19902329_2025-03-31	2025.2438356164384	0.020855004578049702	2.44111131114666E-7
Reunion_EPI_ISL_19902339_2025-03-06	2025.1753424657534	0.020765019378049705	-5.990753304357249E-5
Mayotte_EPI_ISL_19902277_2025-04-01	2025.2465753424658	0.0206729878780497	-1.82965931101918E-4
Mayotte_EPI_ISL_19902274_2025-03-28	2025.2356164383561	0.020673212778049704	-1.7796766216979232E-4
Reunion_EPI_ISL_19902309_2025-03-27	2025.2328767123288	0.020673212778049704	-1.767743199368732E-4
Reunion_EPI_ISL_19902442_2024-11-14	2024.8688524590164	0.020673212778049704	-1.8216306845481034E-5
Reunion_EPI_ISL_19902298_2024-11-29	2024.9098360655737	0.020673212778049704	-3.606753287208053E-5
Reunion_EPI_ISL_19902348_2024-11-27	2024.9043715846994	0.020673212778049704	-3.368736940198569E-5
Reunion_EPI_ISL_19902314_2025-03-22	2025.2191780821918	0.020673212778049704	-1.7080760877172252E-4
Reunion_EPI_ISL_19902469_2024-12-27	2024.9863387978141	0.020673212778049704	-6.938982145518469E-5
Reunion_EPI_ISL_19902341_2025-01-14	2025.035616438356	0.020673212778049704	-9.08536791599246E-5
Reunion_EPI_ISL_19902331_2025-01-15	2025.0383561643835	0.020673212778049704	-9.204702139284371E-5
Reunion_EPI_ISL_19902395_2025-02-12	2025.1150684931506	0.020673212778049704	-1.2546060391724345E-4
Reunion_EPI_ISL_19902390_2025-01-06	2025.013698630137	0.020673212778049704	-8.130694129579452E-5
Reunion_EPI_ISL_19902303_2025-01-30	2025.0794520547945	0.020673212778049704	-1.0994715488807372E-4
Reunion_EPI_ISL_19902287_2024-11-16	2024.8743169398906	0.020673212778049704	-2.05964703156869E-5
Reunion_EPI_ISL_19902431_2025-01-24	2025.0630136986301	0.020673212778049704	-1.0278710149000392E-4
Reunion_EPI_ISL_19902322_2024-12-30	2024.9945355191257	0.020673212778049704	-7.2960066660549E-5
Reunion_EPI_ISL_19902281_2024-12-16	2024.9562841530055	0.020673212778049704	-5.629892236899692E-5
Reunion_EPI_ISL_19902305_2024-11-18	2024.879781420765	0.020673212778049704	-2.2976633786003786E-5
Reunion_EPI_ISL_19902335_2024-12-30	2024.9945355191257	0.020673212778049704	-7.2960066660549E-5
Reunion_EPI_ISL_19902337_2025-02-03	2025.0904109589042	0.020673212778049704	-1.1472052382019426E-4
Reunion_EPI_ISL_19902388_2025-01-03	2025.0054794520547	0.020673212778049704	-7.772691459670411E-5
Reunion_EPI_ISL_19902310_2024-11-05	2024.844262295082	0.020673212778049704	-7.505571229610153E-6
Reunion_EPI_ISL_19902377_2025-01-28	2025.0739726027398	0.020673212778049704	-1.0756047042212447E-4
Reunion_EPI_ISL_19902441_2024-11-22	2024.8907103825136	0.020673212778049704	-2.7736960726415516E-5
Reunion_EPI_ISL_19902318_2024-12-19	2024.964480874317	0.020673212778049704	-5.9869167574361226E-5
Reunion_EPI_ISL_19902342_2025-01-20	2025.0520547945205	0.020673212778049704	-9.801373255799439E-5
Reunion_EPI_ISL_19902460_2024-12-13	2024.948087431694	0.020673212778049704	-5.272867716363261E-5
Reunion_EPI_ISL_19902385_2024-12-18	2024.9617486338798	0.020673212778049704	-5.867908583920278E-5
Reunion_EPI_ISL_19902334_2024-12-19	2024.964480874317	0.020673212778049704	-5.9869167574361226E-5
Reunion_EPI_ISL_19902293_2025-01-02	2025.0027397260274	0.020673212778049704	-7.6533572363785E-5
Reunion_EPI_ISL_19902435_2024-12-26	2024.983606557377	0.020673212778049704	-6.819973972002624E-5
Reunion_EPI_ISL_19902315_2025-03-17	2025.2054794520548	0.020673212778049704	-1.6484089760668286E-4
Reunion_EPI_ISL_19902383_2025-01-20	2025.0520547945205	0.020760708678049702	-1.051783255799632E-5
Mauritius_38316_RIVIEREDUREMPART_LOCAL_2025-04-08	2025.2657534246575	0.020871260178049703	6.952973266985407E-6
Reunion_EPI_ISL_19902292_2025-04-09	2025.268493150685	0.020754617678049703	-1.1088286896593358E-4
Reunion_EPI_ISL_19902372_2025-02-10	2025.109589041096	0.020841434078049705	4.5147380548705984E-5
Mayotte_EPI_ISL_19902272_2025-04-11	2025.2739726027398	0.0206727015780497	-1.9518565343210753E-4
Mauritius_36984_POINTECOTTON-Rodrigues_RODRIGUES_2025-03-30	2025.2410958904109	0.0211173542780497	2.6378715336414227E-4
Mauritius_37160_RODRIGUES_RODRIGUES_2025-03-29	2025.2383561643835	0.0210232626780497	1.708888955971738E-4
Reunion_EPI_ISL_19902295_2024-12-07	2024.931693989071	0.0206697538780497	-4.904708675301794E-5
Reunion_EPI_ISL_19902423_2024-12-28	2024.9890710382513	0.0206697538780497	-7.403880319023504E-5
Reunion_EPI_ISL_19902353_2025-01-08	2025.0191780821917	0.0206697538780497	-8.715252576185772E-5
Reunion_EPI_ISL_19902424_2025-03-26	2025.2301369863014	0.020755718678049706	-9.307507770384138E-5
Reunion_EPI_ISL_19902290_2025-03-13	2025.194520547945	0.020751811178049702	-8.146912867456474E-5
Mauritius_38827_PAMPLEMOUSSES_LOCAL_2025-04-11	2025.2739726027398	0.020851632378049705	-1.6254853432103034E-5
Mauritius_38828_PAMPLEMOUSSES_LOCAL_2025-04-11	2025.2739726027398	0.020847306878049705	-2.058035343210224E-5
Reunion_EPI_ISL_19902333_2025-01-24	2025.0630136986301	0.020755920278049705	-2.0079601490002874E-5
Reunion_EPI_ISL_19902325_2025-01-27	2025.0712328767124	0.020671013878049704	-1.0856602818909433E-4
Reunion_EPI_ISL_19902387_2024-12-26	2024.983606557377	0.020671013878049704	-7.039863972002625E-5
Reunion_EPI_ISL_19902404_2025-03-22	2025.2191780821918	0.020671059578049704	-1.7296080877172298E-4
Reunion_EPI_ISL_19902332_2024-12-12	2024.9453551912568	0.020670131978049705	-5.4619395428584516E-5
Reunion_EPI_ISL_19902421_2025-03-02	2025.164383561644	0.0207576411780497	-6.251236411156796E-5
Mayotte_EPI_ISL_19902278_2025-03-20	2025.213698630137	0.0209338648780497	9.223117569422123E-5
Reunion_EPI_ISL_19902373_2025-02-19	2025.1342465753426	0.0210216733780497	2.1464660045154155E-4
Reunion_EPI_ISL_19902320_2025-04-12	2025.2767123287672	0.0206641340780497	-2.0494649566502737E-4
